cid,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LIMI,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,Latitude,Longitude,bldg_dist,nhd_dist,ow_dist,dev_dist,dev_int_dist,barren_dist,forest_dist,shrub_dist,grassland_dist,cultivated_dist,wetland_dist,wet_dist
3772,2016,6,SHS_097_P,97,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3925,1035,131,NA,NA,NA,NA,70,NA,2,7.4,NA,0.18,0,NA,NA,0,NA,0,6_SHS_097_P,105+07506,P1.11,US-97,NA,CA-161/State Line Rd/CA--OR State Border,United States,California,Siskiyou,96023,Northbound,41.8238294,-122.0097842,41.999633,-121.8920326,13.99097585,0.003470799,Jun-24,no median,NA,NA,NA,NA,41.97053505,-121.9093426,228,658,2041,0,0,376,255,30,150,90,2135,2041
3773,2016,6,SHS_005_P,5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,18500,3820,360,NA,NA,NA,NA,78,NA,2,8,NA,0.207,0,NA,NA,0,NA,0,6_SHS_005_P,105P05428,P1.3,I-5,NA,Easy St/Shamrock Rd/Exit 770,United States,California,Siskiyou,96097,Northbound,41.665472,-122.606178,41.670566,-122.614672,0.56209842,0.000836283,Apr-18,vegetative,grass,10-20 meters,NA,NA,41.66740345,-122.6093854,60,907,957,0,0,722,192,153,42,162,849,849
3774,2016,6,SHS_036_P,36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,570,7,7,NA,NA,NA,NA,143,NA,2,7,NA,0.14,0,NA,NA,0,NA,0,6_SHS_036_P,105+20670,P1.11,CA-36,NA,CR-A16/Beegum Gorge Rd,United States,California,Shasta,96076,Eastbound,40.3831676,-123.0228982,40.3613612,-122.887834,9.224929789,0.001779862,Oct-23,no median,NA,NA,rocks,NA,40.38350848,-123.0106372,612,488,10005,0,0,4554,30,201,524,12417,4363,4363
3775,2016,6,SHS_005_P,5,NA,10,2,1,2,99999,1,0,1,0,6,2,2,2,5,0,12,7,36,2,A,0,0,0,65,0,NA,0,19100,4675,699,3.182,0.476,13,56,94,NA,2,3.6,NA,0.189,0,NA,NA,1,SPX16X281080,6.14,6_SHS_005_P,105+05402,P1.3,I-5,NA,Gibson Rd/Exit 714,United States,California,Shasta,96051,Northbound,41.000315,-122.4129326,41.024402,-122.3966714,1.95792138,0.000892773,Jul-24,concrete,NA,<10 meters,thrie beam,both sides,41.0216727,-122.3988909,108,108,285,0,0,212,42,150,153,618,1106,285
3776,2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,1,2,3,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1950,31,65,0.207,0.433,13,57,228,NA,2,5.2,NA,0.196,0,NA,NA,1,SPX16X278941,8.701,6_SHS_003_P,105+20679,P1.11,CA-3,NA,Summit Creek Rd,United States,California,Trinity,96041,Northbound,40.563111,-123.106147,40.5940116,-123.012185,6.794890724,0.001653018,Oct-23,no median,NA,NA,NA,NA,40.58526263,-123.0307162,764,242,8832,0,42,11025,30,95,458,11475,6806,6806
3777,2016,6,SHS_089_P,89,NA,10,4,3,2,99999,1,0,1,0,2,2,3,2,2,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1500,201,77,2.01,0.77,15,50,43,NA,2,0,NA,0.069,0,NA,NA,1,SPX16X295516,1.707,6_SHS_089_P,105+09030,P1.11,CA-89,NA,Harris Spring Rd,United States,California,Siskiyou,96057,Northbound,41.179474,-121.709196,41.25272,-121.824027,8.426859518,0.001407947,Aug-24,no median,NA,NA,NA,NA,41.19834791,-121.7473474,1052,120,7210,0,242,5134,30,95,67,2210,977,977
3778,2016,6,SHS_299_S,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1200,167,126,NA,NA,NA,NA,51,NA,2,54.2,NA,0.06,0,NA,NA,0,NA,0,6_SHS_299_S,105-08496,P1.11,CA-299,NA,CR-A19/McArthur Rd,United States,California,Lassen,96056,Westbound,41.1320498,-121.1317802,41.049837,-121.403126,19.18210181,0.000753596,Aug-24,no median,NA,NA,NA,NA,41.08758407,-121.3155079,607,1245,1425,0,30,1471,95,30,277,480,1120,1120
3779,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,4050,116,67,NA,NA,NA,NA,98,NA,2,6.2,NA,0.137,0,NA,NA,0,NA,0,6_SHS_070_P,105+08795,P1.11,CA-70,NA,Grizzly Rd/Rocky Point Rd,United States,California,Plumas,96122,Eastbound,39.809777,-120.471811,39.8243282,-120.421765,2.927185575,0.001838414,Oct-22,no median,NA,NA,NA,NA,39.81681603,-120.4537129,42,272,534,0,0,11922,67,42,811,3830,67,67
3780,2016,6,SHS_161_P,161,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,905,86,67,NA,NA,NA,NA,70,NA,2,0,NA,0.134,1,NA,NA,0,NA,0,6_SHS_161_P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.001798392,Jul-24,no median,NA,NA,cable,both sides,41.99918763,-121.5936767,134,1574,1549,30,30,433,190,212,300,0,1581,1549
3781,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,61,NA,2,0.6,NA,0.433,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.001708619,Oct-22,no median,NA,NA,"cable, short fence",both sides,39.87334561,-120.7165467,95,108,1699,30,30,12893,60,0,680,816,153,153
3782,2016,6,SHS_036_P,36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2400,335,125,NA,NA,NA,NA,85,NA,2,0.4,NA,0.162,0,NA,NA,0,NA,0,6_SHS_036_P,105+07560,P1.11,CA-36,NA,CA-44/Feather Lake Hwy,United States,California,Lassen,96130,Eastbound,40.315205,-120.992319,40.4111838,-120.755391,15.42108606,0.001800382,Nov-23,no median,NA,NA,NA,NA,40.31521962,-120.991774,67,450,1683,30,30,2871,30,0,1703,19745,256,256
3783,2016,6,SHS_299_P,299,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1300,315,79,NA,NA,NA,NA,223,NA,2,54.2,NA,0.409,0,NA,NA,0,NA,0,6_SHS_299_P,105+07582,P1.11,CA-299,NA,US-395/N Main St,United States,California,Modoc,96101,Eastbound,41.4386942,-120.8776406,41.494524,-120.542586,18.7555244,0.001867263,Aug-24,no median,NA,NA,thrie beam,both sides,41.45875185,-120.7818948,600,256,402,0,30,3245,390,30,95,120,30,30
3784,2016,6,SHS_005_P,5,NA,10,2,1,2,99998,1,0,1,0,4,2,2,2,12,12,12,2,8,1,AB,0,0,0,65,0,NA,0,39250,5622,793,1.432,0.202,10,50,43,NA,2,0,NA,0.088,0,NA,NA,1,SPX16X280975,3.545,6_SHS_005_P,105+05363,P1.3,I-5,NA,Main St/Exit 651,United States,California,Tehama,96080,Northbound,40.1835118,-122.22737,40.2033152,-122.2436468,1.615968491,0.001482401,Jul-24,vegetative,grass,10-20 meters,thrie beam,NA,40.18929481,-122.2322182,420,319,258,0,0,150,685,450,30,42,90,90
3785,2016,6,SHS_005_P,5,NA,10,2,1,2,99999,1,0,1,0,4,2,2,2,5,0,12,2,60,1,ABC,0,0,0,65,0,NA,0,26500,5385,598,2.438,0.271,12,50,94,NA,2,0,NA,0.042,0,NA,NA,1,SPX16X280935,6.044,6_SHS_005_P,105+05353,P1.3,I-5,NA,Liberal Ave/Exit 628,United States,California,Tehama,96021,Northbound,39.7841218,-122.2041994,39.878475,-122.199957,6.542645166,0.001467266,Jul-24,vegetative,grass,10-20 meters,"cable, short fence",one side only,39.83541037,-122.1998224,256,417,2460,0,0,1484,4279,283,30,815,1997,1997
3786,2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1825,321,137,NA,NA,NA,NA,51,NA,2,3.2,NA,0.155,0,NA,NA,0,NA,0,6_SHS_299_P,105-08852,P1.11,CA-299,NA,Cemetery Rd,United States,California,Trinity,96010,Eastbound,40.7797998,-123.3088036,40.7688566,-123.121891,13.95829173,0.001740563,Oct-22,no median,NA,NA,NA,NA,40.7664431,-123.3011514,1400,30,60,0,60,4484,30,30,108,27068,481,60
3787,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1090,64,123,NA,NA,NA,NA,54,NA,2,0.2,NA,0.08,0,NA,NA,0,NA,0,6_SHS_299_P,105+07581,P1.11,CA-299,NA,CA-139 (Canby),United States,California,Modoc,96054,Eastbound,41.187467,-120.945166,41.4379632,-120.8787182,21.42218154,0.001700459,Aug-24,no median,NA,NA,"cable, short fence",both sides,41.24257674,-120.9110555,301,408,1065,0,30,2898,1722,42,30,270,295,295
3788,2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4250,217,108,NA,NA,NA,NA,58,NA,2,0,NA,0.052,0,NA,NA,0,NA,0,6_SHS_299_P,105-08731,P1.11,CA-299,NA,Trinity Dam Blvd,United States,California,Trinity,96052,Eastbound,40.6513496,-122.9385666,40.663625,-122.797157,9.215540874,0.001776724,Oct-23,no median,NA,NA,NA,NA,40.65514645,-122.9114023,67,242,212,0,90,3812,42,30,247,23061,150,150
3789,2016,6,SHS_005_P,5,NA,10,2,1,2,99999,1,0,1,0,4,2,2,2,5,0,12,7,40,1,ABC,0,0,0,65,0,NA,0,8150,3259,653,4.799,0.961,12,52,120,NA,5,23.9,NA,NA,1,NA,NA,1,SPX16X281185,1.74,6_SHS_005_P,105P05432,P1.3,I-5,NA,CA-96/Klamathon Rd/Exit 786,United States,California,Siskiyou,96097,Northbound,41.852111,-122.569861,41.854945,-122.571545,0.215696515,0.001379137,Nov-22,concrete,NA,NA,thrie beam,both sides,41.85336207,-122.5708359,153,192,218,0,0,789,228,90,192,153,256,218
3790,2016,6,SHS_005_S,5,NA,0,0,1,2,99999,1,0,1,0,5,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,10250,2580,389,3.272,0.493,13,50,50,NA,2,0.2,NA,0.071,0,NA,NA,0,NA,0,6_SHS_005_S,105-05393,P1.3,I-5,NA,Shasta Caverns Rd/Exit 695,United States,California,Shasta,96051,Southbound,40.8466172,-122.3356518,40.8107708,-122.3234928,2.707580637,0.001588019,Jul-24,concrete,NA,<10 meters,NA,NA,40.84497382,-122.3317785,134,134,792,0,0,932,67,30,150,1624,518,518
3791,2016,6,SHS_089_P,89,NA,10,4,3,2,99999,1,0,1,0,2,2,3,2,2,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1500,201,77,2.01,0.77,15,50,71,NA,2,0,NA,0.1,0,NA,NA,1,SPX16X295522,1.707,6_SHS_089_P,105+09031,P1.11,CA-89,NA,Military Rd,United States,California,Siskiyou,96057,Northbound,41.25272,-121.824027,41.2637,-121.942572,6.422956684,0.000721552,Aug-24,no median,NA,NA,NA,NA,41.25484823,-121.8291637,182,108,6747,0,150,11433,30,30,618,2359,42,42
3792,2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,765,70,23,NA,NA,NA,NA,77,NA,2,15.1,NA,0.154,0,NA,NA,0,NA,0,6_SHS_395_P,105+09212,P1.11,US-395,NA,CR-9/Fandango Pass Rd,United States,California,Modoc,96108,Northbound,41.789838,-120.369565,41.914935,-120.328648,9.199304449,0.001002396,Aug-24,no median,NA,NA,NA,NA,41.88842845,-120.3408431,395,420,1036,0,0,1621,408,30,60,474,421,421
3793,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,81,NA,2,44.6,NA,0.179,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001836178,Oct-22,no median,NA,NA,rocks,one side only,39.78405009,-120.6192842,85,42,649,0,0,1221,30,67,1015,1500,430,430
3794,2016,6,SHS_097_P,97,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3425,967,98,NA,NA,NA,NA,57,NA,2,0,NA,0.067,0,NA,NA,0,NA,0,6_SHS_097_P,105+08472,P1.11,US-97,NA,Ball Mountain Rd/E Ball Mountain Little Shasta Rd,United States,California,Siskiyou,96064,Northbound,41.534788,-122.2424294,41.778927,-122.04735,23.89064619,0.001634149,Nov-18,no median,NA,NA,NA,NA,41.64329092,-122.1525105,1289,85,612,30,30,2173,85,60,0,2673,30,30
3795,2016,6,SHS_299_S,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1200,167,126,NA,NA,NA,NA,56,NA,2,13.7,NA,0.048,0,NA,NA,0,NA,0,6_SHS_299_S,105-08496,P1.11,CA-299,NA,CR-A19/McArthur Rd,United States,California,Lassen,96056,Westbound,41.1320498,-121.1317802,41.049837,-121.403126,19.18210181,0.001108836,Aug-24,no median,NA,NA,NA,NA,41.09316158,-121.2750364,258,1237,1632,30,95,4573,60,0,150,3766,2123,1632
3796,2016,6,SHS_089_P,89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1625,143,137,NA,NA,NA,NA,187,NA,2,18.4,NA,0.402,0,NA,NA,0,NA,0,6_SHS_089_P,105+07519,P1.11,CA-89,NA,CA-147,United States,California,Plumas,95947,Northbound,40.139739,-120.950921,40.1719296,-121.0801418,9.042265357,0.001736177,Mar-22,no median,NA,NA,NA,NA,40.17228664,-121.0699883,60,514,1087,0,67,9623,30,108,1167,10992,1410,1087
3797,2016,6,SHS_005_P,5,NA,10,2,1,2,99998,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,18500,3820,360,NA,NA,NA,NA,78,NA,2,0,NA,0.167,0,NA,NA,0,NA,0,6_SHS_005_P,105P05429,P1.3,I-5,NA,CA-3/Exit 773,United States,California,Siskiyou,96097,Northbound,41.7006508,-122.6416896,41.707401,-122.642461,0.475920476,0.000671546,Aug-24,vegetative,grass,10-20 meters,NA,NA,41.70083572,-122.6417603,60,60,1276,0,0,424,300,90,108,376,892,892
3798,2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,1,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1350,63,10,0.793,0.126,17,60,87,NA,2,6.3,NA,0.185,0,NA,NA,1,SPX16X279034,8.701,6_SHS_003_P,105+20692,P1.11,CA-3,NA,Horn Ln,United States,California,Siskiyou,96027,Northbound,41.395423,-122.84335,41.455486,-122.871799,4.650147939,0.001630276,Apr-21,no median,intersection,NA,"cable, short fence",both sides,41.4060301,-122.8508552,361,454,636,0,0,841,711,42,90,30,532,532
3799,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3825,236,117,NA,NA,NA,NA,87,NA,2,0,NA,0.106,0,NA,NA,0,NA,0,6_SHS_299_P,105+08494,P1.11,CA-299,NA,Oak Run Rd,United States,California,Shasta,96008,Eastbound,40.638431,-122.242354,40.7556644,-122.0256232,15.3063499,0.0018825,Aug-24,no median,NA,NA,rocks,one side,40.75303316,-122.032716,67,42,677,0,30,3740,30,30,124,5548,60,60
3800,2016,6,SHS_036_P,36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,890,48,28,NA,NA,NA,NA,102,NA,2,1.5,NA,0.063,0,NA,NA,0,NA,0,6_SHS_036_P,105+07558,P1.11,CA-36,NA,CA-32,United States,California,Tehama,96061,Eastbound,40.362084,-121.511273,40.2793982,-121.421222,8.607324298,0.00173284,Nov-23,no median,NA,NA,NA,NA,40.32032822,-121.4591611,1921,90,2758,0,85,15493,30,300,395,11345,150,150
3801,2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,950,241,26,NA,NA,NA,NA,68,NA,2,0.2,NA,0.168,0,NA,NA,0,NA,0,6_SHS_395_P,105+08479,P1.11,US-395,NA,School House Rd,United States,California,Lassen,NA,Northbound,40.3819718,-120.3854254,40.798624,-120.365979,35.42444149,0.001469168,Nov-23,no median,NA,NA,NA,NA,40.42819533,-120.2822869,1677,1708,5191,0,30,7020,6790,30,162,5005,3468,3468
3802,2016,6,SHS_097_P,97,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3425,967,98,NA,NA,NA,NA,45,NA,2,0,NA,0.152,0,NA,NA,0,NA,0,6_SHS_097_P,105+07506,P1.11,US-97,NA,CA-161/State Line Rd/CA--OR State Border,United States,California,Siskiyou,96023,Northbound,41.8238294,-122.0097842,41.999633,-121.8920326,13.99097585,0.001628516,Aug-24,no median,NA,NA,NA,NA,41.84116866,-121.999735,560,768,1104,0,0,1146,467,42,67,306,874,874
3803,2016,6,SHS_005_P,5,NA,10,2,1,2,99998,1,0,1,0,6,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,29500,5289,655,1.972,0.244,11,50,59,NA,3,0,0.033,NA,0,NA,NA,0,NA,0,6_SHS_005_P,105+05360,P1.3,I-5,NA,CA-99W/Main St/Exit 647,United States,California,Tehama,96080,Northbound,40.0841156,-122.2166502,40.1502652,-122.222948,4.586911012,0.000850602,Sep-24,vegetative,"grass, break in median",10-20 meters,NA,NA,40.1479627,-122.2224952,30,67,630,0,0,351,4124,2343,60,120,277,277
3804,2016,6,SHS_005_P,5,NA,0,0,1,2,73774,1,0,1,0,6,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,54000,6626,1113,NA,NA,NA,NA,57,NA,2,4.9,NA,0.145,0,NA,NA,0,NA,0,6_SHS_005_P,105+05377,P1.3,I-5,NA,Knighton Rd/Exit 673,United States,California,Shasta,96002,Northbound,40.4684184,-122.3074378,40.5021302,-122.3355652,2.768207805,0.001497877,Jul-24,cable,NA,NA,NA,NA,40.48645838,-122.325042,85,420,360,0,30,677,514,426,42,30,295,295
3805,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1200,167,126,NA,NA,NA,NA,71,NA,2,0,NA,0.056,0,NA,NA,0,NA,0,6_SHS_299_P,105+08497,P1.11,CA-299,NA,CR-A2/Susanville Rd/Bieber Lookout Rd,United States,California,Lassen,96056,Eastbound,41.049837,-121.403126,41.1320498,-121.1317802,19.18210181,0.001684063,Aug-24,no median,NA,NA,NA,NA,41.0807954,-121.1975991,306,90,782,0,30,2492,30,108,277,391,2089,782
3806,2016,6,SHS_044_P,44,NA,0,0,3,2,99999,1,0,1,0,2,1,1,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1900,269,75,2.124,0.592,15,50,72,NA,2,0,NA,0.067,0,NA,NA,1,SPX16X288491,1.707,6_SHS_044_P,105-08897,P1.11,CA-44,NA,Forest Route 33N02,United States,California,Lassen,96056,Eastbound,40.646758,-121.166658,40.611674,-121.112954,3.722962988,0.001693696,Oct-23,no median,NA,<10 meters,thrie beam,one side,40.626997,-121.1375787,4968,127,6449,0,150,7014,201,30,60,27264,313,313
3807,2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,765,70,23,NA,NA,NA,NA,81,NA,2,0.3,NA,0.194,0,NA,NA,0,NA,0,6_SHS_395_P,105+09210,P1.11,US-395,NA,CR-52/Franklin Canyon Rd,United States,California,Modoc,96101,Northbound,41.540426,-120.4596108,41.668224,-120.386301,9.871261262,0.001508976,Aug-24,no median,NA,NA,"cable, short fence",both sides,41.65074359,-120.3955286,543,690,1448,0,42,5516,658,480,67,30,67,67
3808,2016,6,SHS_096_S,0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,6_SHS_096_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.031866946,Aug-24,no median,NA,NA,rocks,one side,41.8326467,-122.6121718,1500,60,85,30,95,1348,60,67,0,3865,485,85
3809,2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,950,241,26,NA,NA,NA,NA,75,NA,2,5.2,NA,0.136,0,NA,NA,0,NA,0,6_SHS_395_P,105+08479,P1.11,US-395,NA,School House Rd,United States,California,Lassen,NA,Northbound,40.3819718,-120.3854254,40.798624,-120.365979,35.42444149,0.001469167,Nov-23,no median,NA,NA,NA,NA,40.47979976,-120.273836,3810,1300,4898,0,0,10535,7925,30,331,3624,42,42
3810,2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2700,470,418,NA,NA,NA,NA,66,NA,2,0,NA,0.124,0,3/1/2012 0:00,NA,0,NA,0,6_SHS_299_P,105-08858,P1.11,CA-299,NA,Friedrich Rd,United States,California,Trinity,95527,Eastbound,40.869995,-123.522613,40.7894786,-123.446787,8.288113588,0.001589608,Oct-22,no median,NA,NA,NA,NA,40.86974066,-123.5221648,42,190,170,0,0,1253,42,85,228,11019,3118,170
3811,2016,6,SHS_005_P,5,NA,0,0,1,2,99998,1,0,1,0,6,3,3,2,12,12,12,2,8,1,AB,0,0,0,65,0,NA,0,21100,5142,749,2.681,0.39,11,50,83,NA,2,0,NA,0.12,0,NA,NA,1,SPX16X281106,6,6_SHS_005_P,105+05415,P1.3,I-5,NA,CA-89/Exit 736,United States,California,Siskiyou,96067,Northbound,41.260373,-122.273399,41.2827548,-122.2978908,2.055650611,0.001581368,Nov-18,gravel,NA,10-20 meters,NA,NA,41.26479102,-122.2755706,60,67,3302,0,0,1637,30,108,371,636,872,872
3812,2016,6,SHS_096_S,0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,6_SHS_096_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.031866946,Aug-24,no median,NA,NA,rocks,one side,41.83266603,-122.6114187,1471,30,60,0,150,1300,30,124,30,3816,418,60
3813,2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,950,241,26,NA,NA,NA,NA,78,NA,2,0,NA,0.125,0,NA,NA,0,NA,0,6_SHS_395_P,105+08479,P1.11,US-395,NA,School House Rd,United States,California,Lassen,NA,Northbound,40.3819718,-120.3854254,40.798624,-120.365979,35.42444149,0.001458584,Nov-23,no median,NA,NA,NA,NA,40.46045229,-120.2781524,2280,1794,4802,0,0,10512,6909,30,228,5780,618,618
3814,2016,6,SHS_044_P,44,NA,10,4,3,2,99999,1,0,1,0,2,2,2,2,8,0,12,1,0,3,D,1,0,0,65,0,NA,0,1400,108,52,1.311,0.631,17,54,77,NA,2,0,NA,0.037,0,NA,NA,1,SPX16X288450,1.707,6_SHS_044_P,105-08901,P1.11,CA-44,NA,Big Springs Blvd,United States,California,Shasta,96071,Eastbound,40.544557,-121.57773,40.64109,-121.472154,9.453289846,0.001689924,Dec-23,no median,NA,NA,NA,NA,40.57669777,-121.5670498,2430,228,4381,30,309,4030,0,95,300,12937,2460,2460
3815,2016,6,SHS_273_P,273,NA,0,0,2,2,73774,1,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,20400,274,226,NA,NA,NA,NA,243,NA,2,25.6,NA,0.304,0,NA,NA,0,NA,0,6_SHS_273_P,105+09075,P1.11,CA-273,NA,S Bonnyview Rd/Cedars Rd,United States,California,Shasta,96001,Northbound,40.494557,-122.36582,40.5288438,-122.3833942,2.666949187,0.001256606,Jul-23,no median,NA,NA,NA,NA,40.511781,-122.380371,60,300,331,0,0,553,433,270,30,256,313,313
3816,2016,6,SHS_097_P,97,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3425,967,98,NA,NA,NA,NA,53,NA,2,0,NA,0.08,0,NA,NA,0,NA,0,6_SHS_097_P,105+08472,P1.11,US-97,NA,Ball Mountain Rd/E Ball Mountain Little Shasta Rd,United States,California,Siskiyou,96064,Northbound,41.534788,-122.2424294,41.778927,-122.04735,23.89064619,0.001558141,Nov-18,no median,NA,NA,NA,NA,41.63953003,-122.1855425,595,30,216,30,30,2579,212,190,551,1772,0,0
3817,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2900,312,106,NA,NA,NA,NA,75,NA,2,8.6,NA,0.202,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.00173522,Aug-24,no median,NA,NA,NA,NA,40.87816917,-121.7327702,503,212,1236,30,30,631,30,0,510,685,474,474
