"cid","YEAR_RECOR","STATE_CODE","ROUTE_ID","ROUTE_NUMB","ROUTE_NAME","ROUTE_QUAL","ROUTE_SIGN","F_SYSTEM","FACILITY_T","URBAN_CODE","NHS","STRAHNET","OWNERSHIP","TRUCK","THROUGH_LA","PEAK_LANES","COUNTER_PE","SHOULDER_T","SHOULDER_W","SHOULDER_1","LANE_WIDTH","MEDIAN_TYP","MEDIAN_WID","ACCESS_CON","WIDENING_O","WIDENING_P","HOV_LANES","HOV_TYPE","SPEED_LIMI","TOLL_CHARG","TOLL_ID","TOLL_TYPE","AADT","AADT_COMBI","AADT_SINGL","PCT_PEAK_C","PCT_PEAK_S","K_FACTOR","DIR_FACTOR","IRI","PSR","SURFACE_TY","CRACKING_P","FAULTING","RUTTING","STRUCTURE_","YEAR_LAST_","YEAR_LAST1","IS_SAMPLE","SAMPLE_ID","EXPANSION_","National_R","TMC","TMC_Type","TMC_RoadNu","TMC_RoadNa","TMC_FirstN","TMC_Countr","TMC_State","TMC_County","TMC_Zip","TMC_Direct","TMC_StartL","TMC_Star_1","TMC_EndLat","TMC_EndLon","TMC_Miles","Shape_Leng","StreetImageryDate","MedianType","SecondaryAttribute","MedianWidth","RoadsideBarrier","MedianNotes","Latitude","Longitude","bldg_dist","nhd_dist","11_dist","21222324_dist","222324_dist","31_dist","414243_dist","5152_dist","71_dist","8182_dist","9095_dist","119095_dist"
1618,2016,6,"SHS_395_P",395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6300,690,101,NA,NA,NA,NA,53,NA,2,0,NA,0.179,0,NA,NA,0,NA,0,"6_SHS_395_P","105+08474","P1.11","US-395",NA,"CR-A26/Garnier Rd","United States","California","Lassen",96109,"Northbound",39.778325,-120.0382634,40.090829,-120.171973,25.0245426338,0.00152394468381,"08/2024","no median",NA,NA,"cable",NA,39.8164935453409,-120.03452864638,700,150,4682,30,42,7583,4709,0,212,7784,3425,3425
1619,2016,6,"SHS_003_P",3,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2350,85,168,NA,NA,NA,NA,59,NA,2,0,NA,0.081,0,NA,NA,0,NA,0,"6_SHS_003_P","105+20677","P1.11","CA-3",NA,"Hyampom Rd","United States","California","Trinity",96041,"Northbound",40.467162,-123.169292,40.5528244,-123.1905868,6.44525147573,0.00123468219922,"10/2023","no median",NA,NA,NA,NA,40.5490086818053,-123.19116222026,124,150,1158,0,0,67,914,95,95,1187,350,350
1620,2016,6,"SHS_044_P",44,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2650,82,73,NA,NA,NA,NA,86,NA,2,5.7,NA,0.173,0,NA,NA,0,NA,0,"6_SHS_044_P","105-07515","P1.11","CA-44",NA,"CA-89/Lassen Peak Hwy","United States","California","Shasta",96088,"Eastbound",40.5175322,-121.7230592,40.544557,-121.57773,8.61554503598,0.00173773080823,"12/2023","no median",NA,NA,NA,NA,40.5175487643641,-121.717120832161,808,417,2598,30,42,15235,0,228,234,1355,420,420
1621,2016,6,"SHS_089_P",89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,970,93,95,NA,NA,NA,NA,118,NA,2,42.4,NA,0.255,0,NA,NA,0,NA,0,"6_SHS_089_P","105+08887","P1.11","CA-89",NA,"Prattville Butt Reservoir Rd","United States","California","Plumas",95923,"Northbound",40.171948,-121.0806112,40.204372,-121.168114,5.61255841234,0.00172344850321,"01/2009","no median",NA,NA,NA,NA,40.1755198142881,-121.096695511089,384,0,30,30,30,7442,60,218,283,13254,0,0
1623,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,2,3,2,1,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,450,77,67,2.053,1.787,12,64,54,NA,2,0,NA,0.065,0,NA,NA,1,"SPX16X287052",1.493,"6_SHS_036_P","105+20669","P1.11","CA-36",NA,"Wildwood Rd","United States","California","Trinity",96076,"Eastbound",40.396191,-123.082863,40.3831676,-123.0228982,3.76269966308,0.00173935564277,"10/2023","no median",NA,NA,NA,NA,40.3797724848123,-123.033515018104,95,85,11041,30,67,2784,0,95,297,12189,2879,2879
1624,2016,6,"SHS_005_S",5,NA,0,0,1,2,99998,1,0,1,0,5,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,21100,5142,749,2.681,0.39,11,50,88,NA,2,0.9,NA,0.113,0,NA,NA,0,NA,0,"6_SHS_005_S","105-05414","P1.3","I-5",NA,"Mott Rd/Exit 734","United States","California","Siskiyou",96067,"Southbound",41.285439,-122.303086,41.2617604,-122.2744866,2.26341221831,0.00158135982335,"08/2024","vegetative, thrie beam","sparse shrubs/trees","10-20 meters",NA,NA,41.2777305570197,-122.289524451392,480,240,2184,0,0,1507,85,42,247,904,1316,1316
1625,2016,6,"SHS_003_P",3,NA,10,4,4,2,99999,0,0,1,0,2,2,1,2,3,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,1950,31,65,0.207,0.433,13,57,144,NA,2,1,NA,0.174,0,NA,NA,1,"SPX16X278943",8.701,"6_SHS_003_P","105+20679","P1.11","CA-3",NA,"Summit Creek Rd","United States","California","Trinity",96041,"Northbound",40.563111,-123.106147,40.5940116,-123.012185,6.79489072372,0.00169138759898,"10/2023","no median","pull-out",NA,NA,NA,40.592309665059,-123.022353077133,391,210,7956,0,30,10230,201,30,595,12451,5741,5741
1626,2016,6,"SHS_070_P",70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,53,NA,2,0.6,NA,0.338,0,NA,NA,0,NA,0,"6_SHS_070_P","105+08894","P1.11","CA-70",NA,"Squirrel Creek Rd","United States","California","Plumas",95971,"Eastbound",39.936754,-120.948961,39.9123986,-120.8075866,8.33440572703,0.00184317165491,"10/2022","no median","pull-out",NA,NA,NA,39.9335661003953,-120.871001304167,108,60,979,0,30,17850,30,30,272,270,60,60
1627,2016,6,"SHS_395_P",395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5350,690,101,NA,NA,NA,NA,69,NA,2,0,NA,0.195,0,NA,NA,0,NA,0,"6_SHS_395_P","105+08476","P1.11","US-395",NA,"CR-A3/Standish Buntingville Rd (Janesville)","United States","California","Lassen",96121,"Northbound",40.1249432,-120.247357,40.283632,-120.4901174,17.369954063,0.000784432039136,"11/2023","no median",NA,NA,"cable",NA,40.1301302913799,-120.256519196004,90,661,509,30,30,3869,1475,0,85,2822,108,108
1628,2016,6,"SHS_139_P",139,NA,10,4,3,2,99999,1,0,1,0,2,2,0,2,4,0,12,1,0,2,"ABC",0,0,0,65,0,NA,0,870,332,22,5.343,0.354,14,58,75,NA,2,1.9,NA,0.236,0,NA,NA,1,"SPX16X303143",1.707,"6_SHS_139_P","105+09015","P1.11","CA-139",NA,"Loveness Rd","United States","California","Modoc",96015,"Northbound",41.4387712,-120.8796852,41.4998276,-120.9799326,7.04815532961,0.00167820257624,"08/2024","no median",NA,NA,"short fence",NA,41.4491693375949,-120.892184166766,67,600,1155,0,0,1382,1664,218,30,60,301,301
1629,2016,6,"SHS_036_P",36,NA,10,4,3,2,99998,1,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,9750,937,139,NA,NA,NA,NA,177,NA,2,19.6,NA,0.298,0,NA,NA,0,NA,0,"6_SHS_036_P","105+07562","P1.11","CA-36",NA,"US-395/Richmond Rd","United States","California","Lassen",96130,"Eastbound",40.4154884,-120.6489506,40.381141,-120.593328,3.94469301527,0.000793205546263,"11/2023","no median",NA,NA,"thrie beam",NA,40.4031467452261,-120.631327986797,201,30,1040,0,0,1168,1019,42,424,42,67,67
1630,2016,6,"SHS_044_P",44,NA,10,4,3,2,99999,1,0,1,0,2,2,2,2,8,0,12,1,0,3,"D",1,0,0,65,0,NA,0,1400,108,52,1.311,0.631,17,54,64,NA,2,0.2,NA,0.169,0,NA,NA,1,"SPX16X288462",1.707,"6_SHS_044_P","105-07516","P1.11","CA-44",NA,"CA-89","United States","California","Shasta",96071,"Eastbound",40.64109,-121.472154,40.68067,-121.424609,4.00174108678,0.00178882710287,"12/2023","no median",NA,NA,NA,NA,40.6655809260189,-121.447535005036,212,331,6074,0,90,2442,30,67,1031,8350,735,735
1631,2016,6,"SHS_070_P",70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,113,NA,2,4.2,NA,0.203,0,NA,NA,0,NA,0,"6_SHS_070_P","105+07537","P1.11","CA-70",NA,"CA-89 (Blairsden-Graeagle)","United States","California","Plumas",96103,"Eastbound",39.876035,-120.729646,39.784438,-120.620102,9.26638766251,0.0016328277102,"10/2022","no median",NA,NA,"thrie beam",NA,39.8149258021841,-120.655220293582,95,212,1825,0,0,5431,30,42,1825,6008,708,708
1632,2016,6,"SHS_096_P",96,NA,10,4,4,2,99999,0,0,1,0,2,2,0,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,325,13,16,0.6,0.738,15,50,196,NA,2,0.9,NA,0.129,0,NA,NA,1,"SPX16X296367",1.493,"6_SHS_096_P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0016969058221,"04/2021","no median",NA,NA,NA,NA,41.6248553194175,-123.467787866617,430,268,277,0,0,680,30,228,1155,1057,7501,277
1633,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,600,239,6,NA,NA,NA,NA,102,NA,2,0.5,NA,0.124,0,NA,NA,0,NA,0,"6_SHS_036_P","105+20672","P1.11","CA-36",NA,"Bowman Rd","United States","California","Tehama",96022,"Eastbound",40.304175,-122.717315,40.2786146,-122.4923842,13.4036311233,0.00177786138339,"10/2023","no median",NA,NA,"cable",NA,40.3013241658776,-122.700694587985,1614,90,3763,0,60,16680,3200,85,30,20380,4139,3763
1634,2016,6,"SHS_005_P",5,NA,10,2,1,2,99998,1,0,1,0,5,2,1,2,12,12,12,2,8,1,"AB",0,0,0,65,0,NA,0,11425,3935,317,4.477,0.361,13,59,65,NA,2,9.4,NA,0.219,0,NA,NA,1,"SPX16X281122",2.106,"6_SHS_005_P","105P05419","P1.3","I-5",NA,"Abrams Lake Rd/Exit 741","United States","California","Siskiyou",96067,"Northbound",41.340573,-122.3399476,41.347597,-122.34665,0.6017978135,0.000413220759458,"08/2024","temp concrete","overpass",NA,NA,"construction area",41.3449570743096,-122.343334080204,268,509,1315,0,0,433,60,297,150,2313,1182,1182
1635,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,600,239,6,NA,NA,NA,NA,102,NA,2,0,NA,0.113,0,NA,NA,0,NA,0,"6_SHS_036_P","105+20672","P1.11","CA-36",NA,"Bowman Rd","United States","California","Tehama",96022,"Eastbound",40.304175,-122.717315,40.2786146,-122.4923842,13.4036311233,0.00172319032368,"10/2023","no median",NA,NA,"cable",NA,40.2987441701074,-122.661772479316,3208,42,4444,0,30,13920,1602,30,90,17755,3990,3990
1637,2016,6,"SHS_273_S",273,NA,10,4,2,2,73774,1,0,1,0,4,2,2,2,3,0,12,2,30,3,"ABC",0,0,0,65,0,NA,0,11900,297,230,0.175,0.135,7,50,167,NA,2,21.9,NA,0.286,0,NA,NA,1,"SPX16X308998",1.387,"6_SHS_273_S","105-09072","P1.11","CA-273",NA,"South St","United States","California","Shasta",96007,"Southbound",40.4644922,-122.3220986,40.4481766,-122.2981886,1.68822772474,0.00156672880704,"04/2019","gravel",NA,"<10 meters","tall fence","urban area",40.4638671297643,-122.321168907919,60,418,812,0,0,558,976,1106,323,127,212,212
1639,2016,6,"SHS_096_S",0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_096_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0780623667869,"07/2012","no median",NA,NA,NA,NA,41.5456959497084,-123.528411034442,792,95,42,0,0,60,30,150,242,892,3878,42
1640,2016,6,"SHS_299_P",299,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1300,315,79,NA,NA,NA,NA,84,NA,2,0,NA,0.127,0,NA,NA,0,NA,0,"6_SHS_299_P","105+07582","P1.11","CA-299",NA,"US-395/N Main St","United States","California","Modoc",96101,"Eastbound",41.4386942,-120.8776406,41.494524,-120.542586,18.7555244011,0.00182783934699,"08/2024","no median",NA,NA,NA,NA,41.4945575313051,-120.554257655866,108,532,1187,0,0,2513,1425,95,30,342,1266,1187
1641,2016,6,"SHS_139_P",139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,64,NA,2,0.2,NA,0.071,0,NA,NA,1,"SPX16X303136",8.701,"6_SHS_139_P","105+09011","P1.11","CA-139",NA,"Susanville Rd","United States","California","Lassen",96056,"Northbound",41.0087576,-120.8168258,41.1134176,-120.9214278,9.78946398402,0.0017079030102,"11/2023","no median",NA,NA,"cable",NA,41.0479434590235,-120.867556970877,510,451,4500,0,134,3071,426,67,30,7611,451,451
1642,2016,6,"SHS_147_S",0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_147_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0135151352334,"01/2009","no median",NA,NA,NA,NA,40.1875571526405,-121.076350833724,1650,134,108,0,85,9421,30,577,408,12115,1739,108
1644,2016,6,"SHS_139_P",139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,130,NA,2,37.9,NA,0.224,0,NA,NA,1,"SPX16X303137",8.701,"6_SHS_139_P","105+09011","P1.11","CA-139",NA,"Susanville Rd","United States","California","Lassen",96056,"Northbound",41.0087576,-120.8168258,41.1134176,-120.9214278,9.78946398402,0.00144904229118,"11/2023","no median",NA,NA,"cable",NA,41.1049508486028,-120.918823738725,283,450,2731,0,30,175,95,30,30,175,573,573
1645,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,600,239,6,NA,NA,NA,NA,115,NA,2,0,NA,0.083,0,NA,NA,0,NA,0,"6_SHS_036_P","105+20672","P1.11","CA-36",NA,"Bowman Rd","United States","California","Tehama",96022,"Eastbound",40.304175,-122.717315,40.2786146,-122.4923842,13.4036311233,0.0017358584823,"10/2023","no median",NA,NA,NA,NA,40.272929834944,-122.541480792904,85,319,2770,0,0,5528,511,30,42,10653,1350,1350
1646,2016,6,"SHS_139_P",139,NA,10,4,4,2,99999,0,0,1,0,2,2,1,2,4,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,420,13,23,0.464,0.821,15,50,138,NA,2,50.7,NA,0.156,0,NA,NA,1,"SPX16X303138",1.493,"6_SHS_139_P","105+07508","P1.11","CA-139",NA,"CA-299 (Adin)","United States","California","Lassen",96056,"Northbound",41.1134176,-120.9214278,41.187467,-120.945166,5.3913876186,0.00158612484154,"11/2023","no median",NA,NA,"cable",NA,41.1433227493455,-120.930151164844,150,816,607,0,30,2636,531,30,30,858,872,607
1648,2016,6,"SHS_032_P",32,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1100,63,45,NA,NA,NA,NA,173,NA,2,0,NA,0.061,0,NA,NA,0,NA,0,"6_SHS_032_P","105+07566","P1.11","CA-32",NA,"CA-89/CA-36","United States","California","Tehama",NA,"Eastbound",40.086246,-121.589348,40.2793982,-121.421222,21.3530167376,0.00160358102329,"10/2023","no median",NA,NA,"rocks",NA,40.1612041100817,-121.572388835277,1671,190,9506,0,30,6670,30,216,997,28416,5552,5552
1649,2016,6,"SHS_005_P",5,NA,0,0,1,2,99999,1,0,1,0,5,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,19100,4340,538,NA,NA,NA,NA,61,NA,2,0,NA,0.085,0,NA,NA,0,NA,0,"6_SHS_005_P","105P05400","P1.3","I-5",NA,"Slate Creek Rd","United States","California","Shasta",96051,"Northbound",40.9781258,-122.4324924,40.9828954,-122.429952,0.35641219189,0.000372406431253,"11/2018","concrete","On/off ramp",NA,NA,NA,40.9823439789915,-122.430143895324,655,124,481,0,0,1468,30,134,42,1443,541,481
1650,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,90,42,NA,NA,NA,NA,84,NA,2,5,NA,0.203,0,NA,NA,0,NA,0,"6_SHS_036_P","105+07555","P1.11","CA-36",NA,"CA-172/Husky Way","United States","California","Tehama",96075,"Eastbound",40.3136014,-122.0708826,40.3473432,-121.5973858,27.5980624771,0.00174260873941,"08/2023","no median",NA,NA,"cable",NA,40.3265152420848,-121.936719802976,750,153,1358,0,30,14329,30,85,268,8536,2173,1358
1652,2016,6,"SHS_005_S",5,NA,0,0,1,2,99999,1,0,1,0,6,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,19200,5019,748,NA,NA,NA,NA,41,NA,2,0,NA,0.08,0,NA,NA,0,NA,0,"6_SHS_005_S","105N05405","P1.3","I-5",NA,"Conant Cemetery Rd/Exit 721","United States","California","Shasta",96051,"Southbound",41.1091402,-122.3290984,41.1066374,-122.3336586,0.29370964428,0.000738733300736,"08/2024","concrete","On/off ramp",NA,NA,NA,41.108737296589,-122.329870893727,331,150,834,0,0,4426,30,60,700,3580,524,524
1653,2016,6,"SHS_044_P",44,NA,10,4,3,2,99999,1,0,1,0,2,2,2,2,8,0,12,1,0,3,"D",1,0,0,65,0,NA,0,1400,108,52,1.311,0.631,17,54,77,NA,2,1.6,NA,0.175,0,NA,NA,1,"SPX16X288454",1.707,"6_SHS_044_P","105-08901","P1.11","CA-44",NA,"Big Springs Blvd","United States","California","Shasta",96071,"Eastbound",40.544557,-121.57773,40.64109,-121.472154,9.4532898456,0.00169277658323,"12/2023","no median",NA,NA,NA,NA,40.620156673092,-121.486818285935,2005,335,6091,0,124,2095,30,42,1604,13512,2823,2823
1654,2016,6,"SHS_395_P",395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,950,241,26,NA,NA,NA,NA,71,NA,2,0.2,NA,0.163,0,NA,NA,0,NA,0,"6_SHS_395_P","105+08479","P1.11","US-395",NA,"School House Rd","United States","California","Lassen",NA,"Northbound",40.3819718,-120.3854254,40.798624,-120.365979,35.4244414882,0.00146916813027,"11/2023","no median",NA,NA,NA,NA,40.5101129295681,-120.267091259954,408,912,1471,0,30,7761,6859,30,67,277,2186,1471
1655,2016,6,"SHS_070_P",70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,88,NA,2,2.7,NA,0.225,0,NA,NA,0,NA,0,"6_SHS_070_P","105+08793","P1.11","CA-70",NA,"Bucks Lake Rd","United States","California","Plumas",95971,"Eastbound",40.0386704,-120.983902,39.936754,-120.948961,10.1287201226,0.00168446737647,"10/2022","no median",NA,NA,"rocks, thrie beam",NA,40.0330110728028,-120.961461266924,726,150,1718,0,0,17082,30,90,2367,6156,912,912
1658,2016,6,"SHS_273_P",273,NA,10,4,2,2,73774,1,0,1,0,4,2,1,2,3,0,12,2,30,3,"ABC",0,0,0,65,0,NA,0,8800,251,147,0.2,0.117,7,50,100,NA,2,0,NA,0.047,0,NA,NA,1,"SPX16X308995",1.431,"6_SHS_273_P","105+09073","P1.11","CA-273",NA,"Ox Yoke Rd","United States","California","Shasta",96007,"Northbound",40.4482554,-122.2980802,40.4646042,-122.3219784,1.6892592006,0.00155869779775,"10/2023","gravel",NA,"<10 meters","short fence",NA,40.4551886549326,-122.308215983281,95,216,485,0,0,497,1099,1073,42,108,342,342
1659,2016,6,"SHS_036_P",36,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,495,77,67,NA,NA,NA,NA,178,NA,2,10.1,NA,0.182,0,NA,NA,0,NA,0,"6_SHS_036_P","105+20665","P1.11","CA-36",NA,"Klondike Mine Rd","United States","California","Trinity",95552,"Eastbound",40.444564,-123.495309,40.3758398,-123.3672364,10.2813039854,0.00168909073886,"05/2018","no median",NA,NA,"thrie beam",NA,40.4220941801024,-123.461253410616,170,481,1443,0,30,904,30,30,589,25177,4229,1443
1660,2016,6,"SHS_273_S",273,NA,0,0,2,2,73774,1,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,11400,297,149,NA,NA,NA,NA,96,NA,2,11.4,NA,0.08,0,NA,NA,0,NA,0,"6_SHS_273_S","105-09072","P1.11","CA-273",NA,"South St","United States","California","Shasta",96007,"Southbound",40.4644922,-122.3220986,40.4481766,-122.2981886,1.68822772474,0.00160021002898,"10/2023","vegetative","sparse shrubs/trees","<10 meters","short fence","urban area",40.4495644468418,-122.300234179963,42,366,865,0,0,384,834,902,404,424,470,470
1661,2016,6,"SHS_299_S",299,NA,0,0,3,2,99999,1,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,10350,256,139,NA,NA,NA,NA,88,NA,2,1.8,NA,0.185,0,NA,NA,0,NA,0,"6_SHS_299_S","105+08728","P1.11","CA-299",NA,"Iron Mountain Rd","United States","California","Shasta",96001,"Westbound",40.583732,-122.426824,40.589851,-122.460826,1.94028687089,0.00134285951796,"12/2023","no median",NA,NA,NA,NA,40.5897759645891,-122.460057243247,95,497,1777,0,0,1593,30,95,60,5549,1783,1777
1662,2016,6,"SHS_395_P",395,NA,10,3,3,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,9400,768,191,NA,NA,NA,NA,56,NA,2,0,NA,0.169,0,NA,NA,0,NA,0,"6_SHS_395_P","105+07526","P1.3","US-395",NA,"CA-70","United States","California","Lassen",96109,"Northbound",39.673992,-120.00121,39.770899,-120.038436,7.36241371286,0.00151323856942,"08/2024","vegetative","grass","40-50 meters","cable",NA,39.7623237470434,-120.038637761224,1376,1290,8198,0,0,4948,6550,30,67,9949,2164,2164
1664,2016,6,"SHS_003_P",3,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,3,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,660,42,65,0.764,1.182,12,66,87,NA,2,11.9,NA,0.061,0,NA,NA,1,"SPX16X278974",8.701,"6_SHS_003_P","105+20684","P1.11","CA-3",NA,"Mule Creek Rd","United States","California","Trinity",96091,"Northbound",40.7951974,-122.8905138,40.8687069998,-122.812167,10.6001356592,0.00157642610027,"07/2024","no median",NA,NA,NA,NA,40.8640036199711,-122.817706964005,272,150,540,0,60,511,30,190,582,11209,4298,540
1665,2016,6,"SHS_089_P",89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2650,160,151,NA,NA,NA,NA,75,NA,2,0.8,NA,0.091,0,NA,NA,0,NA,0,"6_SHS_089_P","105+08780","P1.11","CA-89",NA,"Main St (Greenville)","United States","California","Plumas",95947,"Northbound",40.085842,-120.918909,40.139739,-120.950921,5.62105255391,0.00104687927819,"03/2022","no median",NA,NA,"other fence",NA,40.136073837038,-120.930932965284,0,255,592,0,30,16021,124,30,180,335,150,150
1666,2016,6,"SHS_395_P",395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5350,690,101,NA,NA,NA,NA,84,NA,2,1.8,NA,0.184,0,"04/08/2016 12:00:00 AM",NA,0,NA,0,"6_SHS_395_P","105+08476","P1.11","US-395",NA,"CR-A3/Standish Buntingville Rd (Janesville)","United States","California","Lassen",96121,"Northbound",40.1249432,-120.247357,40.283632,-120.4901174,17.369954063,0.00165913973312,"11/2023","no median",NA,NA,"cable",NA,40.2074233852811,-120.417273757278,153,175,2340,0,0,1034,190,30,376,30,805,805
1667,2016,6,"SHS_139_P",139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,120,NA,2,54.2,NA,0.099,0,NA,NA,1,"SPX16X303114",8.701,"6_SHS_139_P","105+09005","P1.11","CA-139",NA,"Rice Canyon Rd","United States","California","Lassen",96130,"Northbound",40.415782,-120.6488712,40.4800628,-120.545203,9.09225465347,0.0015595048804,"11/2023","no median",NA,NA,NA,NA,40.4661523772305,-120.565808793741,1514,926,3740,0,30,5599,313,30,942,3251,1978,1978
1668,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,90,42,NA,NA,NA,NA,82,NA,2,0,NA,0.135,0,NA,NA,0,NA,0,"6_SHS_036_P","105+07555","P1.11","CA-36",NA,"CA-172/Husky Way","United States","California","Tehama",96075,"Eastbound",40.3136014,-122.0708826,40.3473432,-121.5973858,27.5980624771,0.00176711450553,"11/2023","no median",NA,NA,"thrie beam","roadside steep hill may be confounding",40.3477079198847,-121.697659446426,930,700,5919,0,30,11074,30,589,920,10932,4881,4881
1669,2016,6,"SHS_005_P",5,NA,10,2,1,2,99999,1,0,1,0,6,2,2,2,5,0,12,7,36,1,"ABC",0,0,0,65,0,NA,0,19100,5048,756,3.436,0.515,13,51,35,NA,2,0.7,NA,0.176,0,NA,NA,1,"SPX16X281083",6.14,"6_SHS_005_P","105+05403","P1.3","I-5",NA,"Sims Rd/Exit 718","United States","California","Shasta",96051,"Northbound",41.028776,-122.3968738,41.0684762,-122.360377,3.63101250705,0.00159088171138,"07/2024","concrete","pull-out",NA,NA,NA,41.0458182162378,-122.391073283405,1064,162,240,0,0,938,42,90,258,2187,1338,240
1670,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2000,67,53,NA,NA,NA,NA,133,NA,2,3.5,NA,0.103,0,NA,NA,0,NA,0,"6_SHS_036_P","105+07559","P1.11","CA-36",NA,"CA-147","United States","California","Plumas",96137,"Eastbound",40.305064,-121.143129,40.310813,-121.048521,5.23912065505,0.00181215619676,"11/2023","no median",NA,NA,NA,NA,40.3146299871842,-121.068108540876,1355,1253,2322,0,218,4668,30,30,1355,13927,1440,1440
